Class,Test,Display,Timestamp,Range,Item Count,Scenario,Queries,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[21] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,30000,Small,10000,30000,79580949,10000,41442631
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[22] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,40000,Small,10000,40000,131470315,10000,68119053
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[23] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,50000,Small,10000,50000,154114304,10000,59513365
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[24] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,60000,Small,10000,60000,184116693,10000,198144649
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[25] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,70000,Small,10000,70000,196002490,10000,73810469
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[26] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,80000,Small,10000,80000,427278672,10000,91151546
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[27] Random Gaussian Sampling Scenario = Small, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,90000,Small,10000,90000,334012921,10000,121191293
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[28] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,100000,Medium,10000,100000,1033008013,10000,103214955
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[29] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 125_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,125000,Medium,10000,125000,684497748,10000,108463315
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[30] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 150_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,150000,Medium,10000,150000,803730633,10000,151809218
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[31] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 175_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,175000,Medium,10000,175000,1499350726,10000,151685785
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[32] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,200000,Medium,10000,200000,1324091282,10000,299410358
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Gaussian,"[33] Random Gaussian Sampling Scenario = Medium, ITEM_COUNT = 250_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T07:42:57.6626174,1000000.0,250000,Medium,10000,250000,1769202403,10000,206013395
