Class,Test,Display,Timestamp,Range,Queries,Scenario,Item Count,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-30T21:11:36.4685752,1000000.0,20000,Warmup,20000,20000,35095900,20000,32497700
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,1000,1000,812300,10000,3813000
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,2000,2000,1338100,10000,4818600
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[4] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,3000,3000,1794300,10000,3967800
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[5] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,4000,4000,1974500,10000,3606500
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[6] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,5000,5000,5322300,10000,3479500
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[7] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 6_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,6000,6000,2555000,10000,3267100
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[8] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 7_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,7000,7000,3305100,10000,3422700
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[9] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 8_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,8000,8000,3071400,10000,3107600
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[10] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 9_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Tiny Some,9000,9000,3363300,10000,3363100
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[11] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Small Some,10000,10000,4406600,10000,4506600
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[12] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-30T21:11:36.4685752,1000000.0,10000,Small Some,20000,20000,11590900,10000,4510700
