Class,Test,Display,Timestamp,Range,Queries,Scenario,Item Count,Start Duration Inclusive,End Duration Exclusive,Count
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,794328.2347242822,1000000.0,3
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,1000000.0,1258925.411794166,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,1258925.411794166,1584893.1924611141,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,1584893.1924611141,1995262.3149688789,3
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,1995262.3149688789,2511886.4315095823,4
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,2511886.4315095823,3162277.6601683795,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,3162277.6601683795,3981071.7055349695,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,3981071.7055349695,5011872.336272725,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,5011872.336272725,6309573.44480193,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2024-01-08T22:17:05.8374935,1000000.0,20000,Warmup,20000,1.2589254117941663E7,1.5848931924611142E7,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,630.957344480193,794.3282347242813,36
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,794.3282347242813,1000.0,127
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,1000.0,1258.9254117941675,428
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,1258.9254117941675,1584.893192461114,144
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,1584.893192461114,1995.2623149688789,48
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,1995.2623149688789,2511.88643150958,40
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,2511.88643150958,3162.2776601683795,85
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,3162.2776601683795,3981.0717055349733,54
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,3981.0717055349733,5011.872336272725,19
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,5011.872336272725,6309.57344480193,4
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,6309.57344480193,7943.282347242814,5
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,7943.282347242814,10000.0,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,19952.62314968879,25118.864315095823,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,25118.864315095823,31622.776601683792,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,63095.7344480193,79432.82347242821,2
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,100000.0,125892.54117941661,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,125892.54117941661,158489.3192461114,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1000,6309573.44480193,7943282.347242822,1
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,630.957344480193,794.3282347242813,23
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,794.3282347242813,1000.0,131
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,1000.0,1258.9254117941675,652
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,1258.9254117941675,1584.893192461114,290
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,1584.893192461114,1995.2623149688789,82
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,1995.2623149688789,2511.88643150958,43
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,2511.88643150958,3162.2776601683795,8
io.nanovc.indexing.examples.x.XIndex1DTests$RepoTests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny, ITEM_COUNT = 1_250, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-08T22:17:05.8374935,1000000.0,10000,Tiny,1250,3162.2776601683795,3981.0717055349733,4
