Class,Test,Display,Timestamp,Item Count,Scenario,Queries,Range,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[1] Random Gaussian Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-11-27T22:09:10.6886683,20000,Warmup,20000,1000000.0,20000,2147900,20000,82129500
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[2] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:10.6886683,1000,Tiny Few,1000,1000000.0,1000,77300,1000,497000
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[3] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:10.6886683,10000,Small Few,1000,1000000.0,10000,897200,1000,2808400
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[4] Random Gaussian Sampling Scenario = Medium Few, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:10.6886683,100000,Medium Few,1000,1000000.0,100000,6001000,1000,25506200
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[5] Random Gaussian Sampling Scenario = Large Few, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:10.6886683,1000000,Large Few,1000,1000000.0,1000000,57074300,1000,214550900
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[6] Random Gaussian Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:10.6886683,1000,Tiny Some,10000,1000000.0,1000,83100,10000,3140100
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[7] Random Gaussian Sampling Scenario = Small Some, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:10.6886683,10000,Small Some,10000,1000000.0,10000,732200,10000,21760400
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[8] Random Gaussian Sampling Scenario = Medium Some, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:10.6886683,100000,Medium Some,10000,1000000.0,100000,5377000,10000,202315300
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[9] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-11-27T22:09:10.6886683,1000,Tiny Many,100000,1000000.0,1000,70900,100000,27500300
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[10] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-11-27T22:09:10.6886683,10000,Small Many,100000,1000000.0,10000,757900,100000,212209300
io.nanovc.indexing.examples.x.XIndex1DTests$Grid100Tests,index_Random_Gaussian,"[11] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-11-27T22:09:10.6886683,1000,Tiny Many,1000000,1000000.0,1000,57800,1000000,266170800
