Class,Test,Display,Timestamp,Queries,Range,Item Count,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[21] Random Linear Sampling Scenario = Small, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,30000,Small,30000,1677800,10000,5127800
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[22] Random Linear Sampling Scenario = Small, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,40000,Small,40000,886900,10000,6302500
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[23] Random Linear Sampling Scenario = Small, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,50000,Small,50000,1358500,10000,6842000
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[24] Random Linear Sampling Scenario = Small, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,60000,Small,60000,1489500,10000,6740300
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[25] Random Linear Sampling Scenario = Small, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,70000,Small,70000,1696100,10000,6829200
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[26] Random Linear Sampling Scenario = Small, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,80000,Small,80000,3436200,10000,7492300
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[27] Random Linear Sampling Scenario = Small, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,90000,Small,90000,2838800,10000,7181500
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[28] Random Linear Sampling Scenario = Medium, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,100000,Medium,100000,4456600,10000,9295100
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[29] Random Linear Sampling Scenario = Medium, ITEM_COUNT = 125_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,125000,Medium,125000,6331700,10000,6647800
io.nanovc.indexing.examples.x.XIndex1DTests$KDTreeTests,index_Random_Linear,"[30] Random Linear Sampling Scenario = Medium, ITEM_COUNT = 150_000, RANGE = 1_000_000.0, QUERIES = 10_000",2024-01-11T16:25:27.1755623,10000,1000000.0,150000,Medium,150000,4825500,10000,19102700
