Class,Test,Display,Timestamp,Item Count,Range,Queries,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[76] Random Gaussian Sampling Scenario = Huge Some, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,10000000,1000000.0,10000,Huge Some,10000000,4046370000,10000,116595400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[77] Random Gaussian Sampling Scenario = Huge Some, ITEM_COUNT = 20_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,20000000,1000000.0,10000,Huge Some,20000000,10675692800,10000,599875000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[78] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,1000,1000000.0,100000,Tiny Many,1000,126200,100000,25494500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[79] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,2000,1000000.0,100000,Tiny Many,2000,538200,100000,29606400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[80] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,3000,1000000.0,100000,Tiny Many,3000,644900,100000,31102200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[81] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,4000,1000000.0,100000,Tiny Many,4000,763400,100000,25070000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[82] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,5000,1000000.0,100000,Tiny Many,5000,889600,100000,27633000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[83] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 6_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,6000,1000000.0,100000,Tiny Many,6000,1327200,100000,27058500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[84] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 7_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,7000,1000000.0,100000,Tiny Many,7000,1675500,100000,25825100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[85] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 8_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,8000,1000000.0,100000,Tiny Many,8000,1269100,100000,31983600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[86] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 9_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,9000,1000000.0,100000,Tiny Many,9000,2481200,100000,25207700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[87] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,10000,1000000.0,100000,Small Many,10000,1539100,100000,28606700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[88] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,20000,1000000.0,100000,Small Many,20000,3688500,100000,30525100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[89] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,30000,1000000.0,100000,Small Many,30000,3664800,100000,36357900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[90] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,40000,1000000.0,100000,Small Many,40000,6605600,100000,37856100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[91] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,50000,1000000.0,100000,Small Many,50000,6861000,100000,37317700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[92] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,60000,1000000.0,100000,Small Many,60000,8304200,100000,41544100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[93] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,70000,1000000.0,100000,Small Many,70000,10146700,100000,46547000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[94] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,80000,1000000.0,100000,Small Many,80000,12316600,100000,53113000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[95] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,90000,1000000.0,100000,Small Many,90000,13497900,100000,49362600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[96] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,100000,1000000.0,100000,Medium Many,100000,19122800,100000,61055800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[97] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,200000,1000000.0,100000,Medium Many,200000,96268800,100000,77137700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[98] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,300000,1000000.0,100000,Medium Many,300000,104462700,100000,95545300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[99] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 400_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,400000,1000000.0,100000,Medium Many,400000,153336600,100000,86582000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[100] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 500_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,500000,1000000.0,100000,Medium Many,500000,197434900,100000,87841300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[101] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 600_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,600000,1000000.0,100000,Medium Many,600000,238004000,100000,84010100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[102] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 700_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,700000,1000000.0,100000,Medium Many,700000,274642200,100000,71520600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[103] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 800_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,800000,1000000.0,100000,Medium Many,800000,323274600,100000,54842200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[104] Random Gaussian Sampling Scenario = Medium Many, ITEM_COUNT = 900_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,900000,1000000.0,100000,Medium Many,900000,285924600,100000,95428600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[105] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,1000000,1000000.0,100000,Large Many,1000000,387519700,100000,64971000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[106] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 2_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,2000000,1000000.0,100000,Large Many,2000000,613693000,100000,76349300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[107] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 3_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,3000000,1000000.0,100000,Large Many,3000000,1116464800,100000,69557200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[108] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 4_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,4000000,1000000.0,100000,Large Many,4000000,1729386900,100000,113369800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[109] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 5_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,5000000,1000000.0,100000,Large Many,5000000,1827355200,100000,47523700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[110] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 6_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,6000000,1000000.0,100000,Large Many,6000000,2311546000,100000,115843900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[111] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 7_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,7000000,1000000.0,100000,Large Many,7000000,2667481900,100000,140352200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[112] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 8_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,8000000,1000000.0,100000,Large Many,8000000,3179292100,100000,93103500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[113] Random Gaussian Sampling Scenario = Large Many, ITEM_COUNT = 9_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,9000000,1000000.0,100000,Large Many,9000000,3748369600,100000,44754900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[114] Random Gaussian Sampling Scenario = Huge Many, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,10000000,1000000.0,100000,Huge Many,10000000,4075834000,100000,166309400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[115] Random Gaussian Sampling Scenario = Huge Many, ITEM_COUNT = 20_000_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,20000000,1000000.0,100000,Huge Many,20000000,9536918400,100000,53344500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[116] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,1000,1000000.0,1000000,Tiny Lots,1000,137800,1000000,229021400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[117] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,2000,1000000.0,1000000,Tiny Lots,2000,620200,1000000,262549000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[118] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,3000,1000000.0,1000000,Tiny Lots,3000,670700,1000000,283234900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[119] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,4000,1000000.0,1000000,Tiny Lots,4000,892500,1000000,225883200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[120] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,5000,1000000.0,1000000,Tiny Lots,5000,972200,1000000,230281400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[121] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 6_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,6000,1000000.0,1000000,Tiny Lots,6000,1723300,1000000,242932700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[122] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 7_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,7000,1000000.0,1000000,Tiny Lots,7000,1456500,1000000,242154700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[123] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 8_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,8000,1000000.0,1000000,Tiny Lots,8000,1574700,1000000,235957400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[124] Random Gaussian Sampling Scenario = Tiny Lots, ITEM_COUNT = 9_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,9000,1000000.0,1000000,Tiny Lots,9000,1465800,1000000,245634300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[125] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,10000,1000000.0,1000000,Small Lots,10000,1480300,1000000,238820100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[126] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,20000,1000000.0,1000000,Small Lots,20000,2465500,1000000,278485200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[127] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,30000,1000000.0,1000000,Small Lots,30000,4103700,1000000,304852300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[128] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,40000,1000000.0,1000000,Small Lots,40000,5452400,1000000,325080800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[129] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,50000,1000000.0,1000000,Small Lots,50000,6816000,1000000,338544500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[130] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,60000,1000000.0,1000000,Small Lots,60000,9805900,1000000,356177500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[131] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,70000,1000000.0,1000000,Small Lots,70000,10065800,1000000,357142100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[132] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,80000,1000000.0,1000000,Small Lots,80000,11735600,1000000,370290100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[133] Random Gaussian Sampling Scenario = Small Lots, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,90000,1000000.0,1000000,Small Lots,90000,14180900,1000000,414344500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[134] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,100000,1000000.0,1000000,Medium Lots,100000,16749800,1000000,419317100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[135] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,200000,1000000.0,1000000,Medium Lots,200000,60971200,1000000,502331600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[136] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,300000,1000000.0,1000000,Medium Lots,300000,130862200,1000000,490942500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[137] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 400_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,400000,1000000.0,1000000,Medium Lots,400000,139937900,1000000,538489600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[138] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 500_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,500000,1000000.0,1000000,Medium Lots,500000,157201900,1000000,513498100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[139] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 600_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,600000,1000000.0,1000000,Medium Lots,600000,185191900,1000000,522316000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[140] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 700_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,700000,1000000.0,1000000,Medium Lots,700000,221526700,1000000,506616600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[141] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 800_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,800000,1000000.0,1000000,Medium Lots,800000,302418800,1000000,493729300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[142] Random Gaussian Sampling Scenario = Medium Lots, ITEM_COUNT = 900_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,900000,1000000.0,1000000,Medium Lots,900000,349953900,1000000,475891400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[143] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,1000000,1000000.0,1000000,Large Lots,1000000,340576300,1000000,479549500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[144] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 2_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,2000000,1000000.0,1000000,Large Lots,2000000,766417800,1000000,444449300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[145] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 3_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,3000000,1000000.0,1000000,Large Lots,3000000,1314747400,1000000,406727600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[146] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 4_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,4000000,1000000.0,1000000,Large Lots,4000000,1515802000,1000000,359881800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[147] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 5_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,5000000,1000000.0,1000000,Large Lots,5000000,1880005400,1000000,462014600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[148] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 6_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,6000000,1000000.0,1000000,Large Lots,6000000,2199983100,1000000,421396800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[149] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 7_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,7000000,1000000.0,1000000,Large Lots,7000000,2908650800,1000000,342559200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[150] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 8_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,8000000,1000000.0,1000000,Large Lots,8000000,3519521900,1000000,260340500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[151] Random Gaussian Sampling Scenario = Large Lots, ITEM_COUNT = 9_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,9000000,1000000.0,1000000,Large Lots,9000000,3819228400,1000000,364686500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[152] Random Gaussian Sampling Scenario = Huge Lots, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,10000000,1000000.0,1000000,Huge Lots,10000000,4276961000,1000000,378759700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[153] Random Gaussian Sampling Scenario = Huge Lots, ITEM_COUNT = 20_000_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-12-18T20:52:42.106647,20000000,1000000.0,1000000,Huge Lots,20000000,10701693700,1000000,960183900
