Class,Test,Display,Timestamp,Item Count,Range,Queries,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[20] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,100000,1000000.0,1000,Medium Few,100000,69623800,1000,1478200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[21] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,200000,1000000.0,1000,Medium Few,200000,125801600,1000,1097700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[22] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,300000,1000000.0,1000,Medium Few,300000,171730000,1000,733100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[23] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 400_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,400000,1000000.0,1000,Medium Few,400000,210623100,1000,872400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[24] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 500_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,500000,1000000.0,1000,Medium Few,500000,250480600,1000,691400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[25] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 600_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,600000,1000000.0,1000,Medium Few,600000,309439300,1000,681100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[26] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 700_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,700000,1000000.0,1000,Medium Few,700000,297212700,1000,723000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[27] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 800_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,800000,1000000.0,1000,Medium Few,800000,354470200,1000,869700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[28] Random Linear Sampling Scenario = Medium Few, ITEM_COUNT = 900_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,900000,1000000.0,1000,Medium Few,900000,437188100,1000,665800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[29] Random Linear Sampling Scenario = Large Few, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-12-18T20:52:42.106647,1000000,1000000.0,1000,Large Few,1000000,404189900,1000,838200
