Class,Test,Display,Timestamp,Range,Queries,Scenario,Item Count,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[1] Random Gaussian Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-11-29T21:45:01.1467035,1000000.0,20000,Warmup,20000,20000,3780400,20000,11263300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[2] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,1000,1000,158000,1000,346000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[3] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,2000,2000,458000,1000,301900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[4] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,3000,3000,726900,1000,235500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[5] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,4000,4000,656600,1000,181000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[6] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,5000,5000,615800,1000,191900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[7] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 6_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,6000,6000,758600,1000,295900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[8] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 7_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,7000,7000,892100,1000,183600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[9] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 8_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,8000,8000,934100,1000,190700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[10] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 9_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Tiny Few,9000,9000,975200,1000,193300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[11] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,10000,10000,935800,1000,188200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[12] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,20000,20000,1769900,1000,236200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[13] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,30000,30000,2429800,1000,249600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[14] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,40000,40000,3000800,1000,280600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[15] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,50000,50000,3977300,1000,290200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Gaussian,"[16] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-29T21:45:01.1467035,1000000.0,1000,Small Few,60000,60000,4902900,1000,314100
