Class,Test,Display,Timestamp,Queries,Range,Item Count,Scenario,Start Duration Inclusive,End Duration Exclusive,Count
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,0.0,0.0,4
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,100.0,102.32929922807547,159
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,199.52623149688787,204.17379446695296,499
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,301.9951720402016,309.02954325135886,1709
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,398.1071705534973,407.380277804113,6196
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,501.18723362727246,512.8613839913648,8317
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,602.5595860743581,616.5950018614822,2233
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,707.945784384138,724.4359600749906,495
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,794.3282347242813,812.8305161640995,146
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,891.2509381337459,912.0108393559096,62
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1000.0,1023.2929922807547,77
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1096.4781961431852,1122.018454301963,44
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1202.2644346174131,1230.268770812381,23
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1288.249551693135,1318.2567385564075,12
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1412.537544622754,1445.439770745928,3
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1513.5612484362086,1548.816618912481,2
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1584.893192461114,1621.8100973589299,4
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1698.2436524617426,1737.8008287493744,4
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,1905.4607179632462,1949.8445997580454,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,2089.2961308540407,2137.9620895022304,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,2398.83291901949,2454.7089156850284,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,4168.693834703355,4265.795188015925,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,4466.835921509631,4570.881896148751,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,4677.351412871986,4786.30092322638,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,4897.7881936844615,5011.872336272725,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,7585.775750291836,7762.471166286911,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,13182.567385564074,13489.628825916532,2
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:18:48.3185949,20000,1000000.0,20000,Warmup,50118.72336272725,51286.13839913648,1
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,0.0,0.0,16
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,100.0,102.32929922807547,2126
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,199.52623149688787,204.17379446695296,6156
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,301.9951720402016,309.02954325135886,1316
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,398.1071705534973,407.380277804113,170
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,501.18723362727246,512.8613839913648,72
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,602.5595860743581,616.5950018614822,29
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,707.945784384138,724.4359600749906,29
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,794.3282347242813,812.8305161640995,12
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,891.2509381337459,912.0108393559096,15
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,1000.0,1023.2929922807547,8
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,1096.4781961431852,1122.018454301963,6
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv10Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:18:48.3185949,10000,1000000.0,1000,Tiny Some,1202.2644346174131,1230.268770812381,5
