Class,Test,Display,Timestamp,Item Count,Scenario,Queries,Range,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[1] Random Gaussian Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-11-27T22:09:29.5566925,20000,Warmup,20000,1000000.0,20000,1296200,20000,761412900
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[2] Random Gaussian Sampling Scenario = Tiny Few, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:29.5566925,1000,Tiny Few,1000,1000000.0,1000,59800,1000,2213600
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[3] Random Gaussian Sampling Scenario = Small Few, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:29.5566925,10000,Small Few,1000,1000000.0,10000,633400,1000,20514200
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[4] Random Gaussian Sampling Scenario = Medium Few, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:29.5566925,100000,Medium Few,1000,1000000.0,100000,5119300,1000,197983100
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[5] Random Gaussian Sampling Scenario = Large Few, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 1_000",2023-11-27T22:09:29.5566925,1000000,Large Few,1000,1000000.0,1000000,53253000,1000,1620711700
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[6] Random Gaussian Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:29.5566925,1000,Tiny Some,10000,1000000.0,1000,59700,10000,21166300
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[7] Random Gaussian Sampling Scenario = Small Some, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:29.5566925,10000,Small Some,10000,1000000.0,10000,571500,10000,201734900
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[8] Random Gaussian Sampling Scenario = Medium Some, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-11-27T22:09:29.5566925,100000,Medium Some,10000,1000000.0,100000,5124400,10000,1895394200
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[9] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-11-27T22:09:29.5566925,1000,Tiny Many,100000,1000000.0,1000,49400,100000,205038000
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[10] Random Gaussian Sampling Scenario = Small Many, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-11-27T22:09:29.5566925,10000,Small Many,100000,1000000.0,10000,531400,100000,1909232000
io.nanovc.indexing.examples.x.XIndex1DTests$Grid10Tests,index_Random_Gaussian,"[11] Random Gaussian Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 1_000_000",2023-11-27T22:09:29.5566925,1000,Tiny Many,1000000,1000000.0,1000,49800,1000000,2001089800
