Class,Test,Display,Timestamp,Queries,Range,Item Count,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[1] Random Linear Sampling Scenario = Warmup, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 20_000",2023-12-28T21:16:33.185742,20000,1000000.0,20000,Warmup,20000,6452700,20000,60220900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[2] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,1000,Tiny Some,1000,210000,10000,6543500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[3] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,2000,Tiny Some,2000,487500,10000,1379700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[4] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,3000,Tiny Some,3000,766400,10000,1452400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[5] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,4000,Tiny Some,4000,1056500,10000,1632700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[6] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,5000,Tiny Some,5000,1194400,10000,1543700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[7] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 6_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,6000,Tiny Some,6000,1590000,10000,1634500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[8] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 7_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,7000,Tiny Some,7000,2114700,10000,1718100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[9] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 8_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,8000,Tiny Some,8000,2305800,10000,1732200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[10] Random Linear Sampling Scenario = Tiny Some, ITEM_COUNT = 9_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,9000,Tiny Some,9000,2690200,10000,2036500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[11] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 10_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,10000,Small Some,10000,2868300,10000,1751600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[12] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,20000,Small Some,20000,6582500,10000,2535600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[13] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,30000,Small Some,30000,10509300,10000,3653700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[14] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,40000,Small Some,40000,12845500,10000,3280500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[15] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,50000,Small Some,50000,33676300,10000,3944100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[16] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,60000,Small Some,60000,20498400,10000,5025200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[17] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,70000,Small Some,70000,24753500,10000,4426400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[18] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,80000,Small Some,80000,23853700,10000,4528400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[19] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,90000,Small Some,90000,39079900,10000,4400400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[20] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,100000,Medium Some,100000,28822500,10000,4338900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[21] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,200000,Medium Some,200000,59363800,10000,4647300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max1Tests,index_Random_Linear,"[22] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-28T21:16:33.185742,10000,1000000.0,300000,Medium Some,300000,89322000,10000,4233700
